Date,Open,High,Low,Close,Adj Close,Volume,ClosePrice,Fast10DayEMA,Slow40DayEMA,APO,Trades,Position,Pnl
2012-02-07,15.122069358825684,15.177860260009766,15.03763484954834,15.112604141235352,15.112604141235352,83997668,15.112604141235352,14.827244593274049,15.470907080649035,-0.6436624873749857,0,0,0
2012-02-08,15.1591796875,15.226676940917969,15.062044143676758,15.189316749572754,15.189316749572754,73731331,15.189316749572754,14.893075894419267,15.457170966937996,-0.5640950725187288,0,0,0
2012-02-09,15.243364334106445,15.305132865905762,15.168146133422852,15.229415893554688,15.229415893554688,90927546,15.229415893554688,14.954228621534797,15.446060963358322,-0.49183234182352464,0,0,0
2012-02-10,15.140251159667969,15.146476745605469,15.04361343383789,15.091184616088867,15.091184616088867,93356617,15.091184616088867,14.97912971145372,15.428749922028105,-0.44962021057438584,0,0,0
2012-02-13,15.205506324768066,15.288694381713867,15.193551063537598,15.247846603393555,15.247846603393555,72924318,15.247846603393555,15.027987328170052,15.419925369899591,-0.3919380417295386,0,0,0
2012-02-14,15.231409072875977,15.242865562438965,15.062541961669922,15.187074661254883,15.187074661254883,72418428,15.187074661254883,15.05691229782184,15.408566798746191,-0.3516545009243508,0,0,0
2012-02-15,15.266029357910156,15.266029357910156,15.007746696472168,15.082467079162598,15.082467079162598,97399715,15.082467079162598,15.061558621701979,15.39265949535187,-0.33110087364989127,0,0,0
2012-02-16,15.014223098754883,15.163414001464844,14.88744831085205,15.106377601623535,15.106377601623535,101615457,15.106377601623535,15.069707527142262,15.378694524926097,-0.3089869977838351,0,0,0
2012-02-17,15.067771911621094,15.134023666381836,15.003762245178223,15.059553146362305,15.059553146362305,98331193,15.059553146362305,15.06786127609136,15.363126652801034,-0.2952653767096738,0,0,0
2012-02-21,15.040374755859375,15.38931655883789,15.015716552734375,15.292678833007812,15.292678833007812,99603946,15.292678833007812,15.108737195530715,15.359690173786731,-0.2509529782560165,0,0,0
2012-02-22,15.241869926452637,15.361920356750488,15.111109733581543,15.141744613647461,15.141744613647461,78974912,15.141744613647461,15.114738544279215,15.34905868304823,-0.23432013876901614,0,0,0
2012-02-23,15.118332862854004,15.141744613647461,14.952704429626465,15.096165657043457,15.096165657043457,82508106,15.096165657043457,15.111361655690896,15.336722437877267,-0.225360782186371,0,0,0
2012-02-24,15.127050399780273,15.234148979187012,15.081221580505371,15.19056224822998,15.19056224822998,77714204,15.19056224822998,15.125761763425276,15.32959267252862,-0.20383090910334367,0,0,0
2012-02-27,15.108120918273926,15.251832008361816,15.070013999938965,15.175867080688477,15.175867080688477,72827958,15.175867080688477,15.134871821109494,15.322093863170563,-0.18722204206106952,0,0,0
2012-02-28,15.193053245544434,15.43639087677002,15.135269165039062,15.402018547058105,15.402018547058105,114330940,15.402018547058105,15.18344395310015,15.325992628238248,-0.142548675138098,0,0,0
2012-02-29,15.40725040435791,15.581596374511719,15.330039024353027,15.39853286743164,15.39853286743164,125946315,15.39853286743164,15.222551028433148,15.329531176491585,-0.1069801480584367,0,0,0
2012-03-01,15.498408317565918,15.584087371826172,15.396041870117188,15.5018949508667,15.5018949508667,89843498,15.5018949508667,15.273340832511975,15.337939165485492,-0.06459833297351736,0,0,0
2012-03-02,15.491931915283203,15.541746139526367,15.450089454650879,15.473252296447754,15.473252296447754,63167885,15.473252296447754,15.30968837140939,15.344539806020236,-0.03485143461084661,0,0,0
2012-03-05,15.452829360961914,15.50413703918457,15.227423667907715,15.298906326293945,15.298906326293945,63970883,15.298906326293945,15.307727999570218,15.342313782618954,-0.03458578304873505,0,0,0
2012-03-06,15.144485473632812,15.163414001464844,14.790560722351074,15.067523002624512,15.067523002624512,127451937,15.067523002624512,15.264054363761907,15.328909354326541,-0.0648549905646334,0,0,0
2012-03-07,15.169390678405762,15.222691535949707,15.08993911743164,15.113350868225098,15.113350868225098,50769586,15.113350868225098,15.23665372820976,15.31839430622403,-0.08174057801427104,0,0,0
2012-03-08,15.194048881530762,15.230413436889648,15.102143287658691,15.121820449829102,15.121820449829102,54021731,15.121820449829102,15.215774950322368,15.3088053376194,-0.09303038729703239,0,0,0
2012-03-09,15.14199447631836,15.240374565124512,14.943985939025879,14.950213432312012,14.950213432312012,107224403,14.950213432312012,15.167491037956848,15.291313049555626,-0.12382201159877759,0,0,0
2012-03-12,14.943985939025879,15.118332862854004,14.925555229187012,15.07225513458252,15.07225513458252,67010233,15.07225513458252,15.150175419161515,15.280627297605719,-0.13045187844420347,0,0,0
2012-03-13,15.161918640136719,15.388569831848145,15.082218170166016,15.386825561523438,15.386825561523438,90168712,15.386825561523438,15.193202717772774,15.285807700723657,-0.09260498295088304,0,0,0
2012-03-14,15.317585945129395,15.511360168457031,15.279230117797852,15.342244148254395,15.342244148254395,117916329,15.342244148254395,15.220301159678524,15.288560698164181,-0.06825953848565725,0,0,0
2012-03-15,15.357437133789062,15.529292106628418,15.31335163116455,15.470264434814453,15.470264434814453,97769094,15.470264434814453,15.265749027885056,15.29742429507395,-0.03167526718889491,0,0,0
2012-03-16,15.464285850524902,15.589317321777344,15.443364143371582,15.567648887634277,15.567648887634277,122477361,15.567648887634277,15.320639911475823,15.310605982515918,0.010033928959904514,0,0,0
2012-03-19,15.519827842712402,15.872257232666016,15.473003387451172,15.790313720703125,15.790313720703125,87237768,15.790313720703125,15.40603514951715,15.334006359988464,0.07202878952868552,0,0,0
2012-03-20,15.714099884033203,15.842120170593262,15.623189926147461,15.778109550476074,15.778109550476074,61850967,15.778109550476074,15.473685040600591,15.355669930256152,0.11801511034443912,0,0,0
2012-03-21,15.806004524230957,16.124311447143555,15.753701210021973,15.939753532409668,15.939753532409668,99154267,15.939753532409668,15.558424766384059,15.384161813288031,0.17426295309602757,0,0,0
2012-03-22,15.902892112731934,16.1594295501709,15.716092109680176,16.0909366607666,16.0909366607666,96769361,16.0909366607666,15.655245110817248,15.418638635116254,0.23660647570099336,0,0,0
2012-03-23,16.10463523864746,16.151958465576172,15.962668418884277,16.0047607421875,16.0047607421875,77898894,16.0047607421875,15.71879340743002,15.447229957412413,0.2715634500176076,0,0,0
2012-03-26,16.06478500366211,16.176616668701172,15.928794860839844,16.172630310058594,16.172630310058594,73040752,16.172630310058594,15.801309207907943,15.482615340468325,0.3186938674396185,0,0,0
2012-03-27,16.115346908569336,16.276491165161133,16.059804916381836,16.115097045898438,16.115097045898438,80588939,16.115097045898438,15.858361542088034,15.513468106586867,0.3448934355011666,0,0,0
2012-03-28,16.239879608154297,16.40326690673828,16.216218948364258,16.332780838012695,16.332780838012695,101936657,16.332780838012695,15.944619595892517,15.553434581290565,0.39118501460195176,0,0,0
2012-03-29,16.27499771118164,16.353452682495117,16.047351837158203,16.149717330932617,16.149717330932617,77260510,16.149717330932617,15.981910093172536,15.582521544687738,0.3993885484847972,0,0,0
2012-03-30,16.2329044342041,16.276243209838867,15.96515941619873,15.971136093139648,15.971136093139648,92774443,15.971136093139648,15.979951184075647,15.601478351929295,0.3784728321463522,0,0,0
2012-04-02,15.959429740905762,16.127052307128906,15.811734199523926,16.112606048583984,16.112606048583984,91710470,16.112606048583984,16.00407025034989,15.626411410302694,0.3776588400471965,0,0,0
2012-04-03,16.074996948242188,16.138259887695312,15.906378746032715,16.00550651550293,16.00550651550293,82102591,16.00550651550293,16.004331389468625,15.644903854458803,0.3594275350098215,0,0,0
2012-04-04,15.901646614074707,15.915345191955566,15.718583106994629,15.81945514678955,15.81945514678955,65348026,15.81945514678955,15.97071752716334,15.65341855164567,0.3172989755176694,0,0,0
2012-04-05,15.746975898742676,15.851334571838379,15.655569076538086,15.748969078063965,15.748969078063965,93095642,15.748969078063965,15.93039962732709,15.658079552934367,0.2723200743927219,0,0,0
2012-04-09,15.653326988220215,15.823938369750977,15.573875427246094,15.712106704711914,15.712106704711914,87635252,15.712106704711914,15.890710005033421,15.660715023752784,0.22999498128063678,0,0,0
2012-04-10,15.778857231140137,15.803264617919922,15.55544376373291,15.6129789352417,15.6129789352417,99652126,15.6129789352417,15.840213446889472,15.658386434069318,0.181827012820154,0,0,0
2012-04-11,15.790064811706543,15.840624809265137,15.723564147949219,15.839629173278809,15.839629173278809,88289696,15.839629173278809,15.840107215323897,15.667227543299049,0.17287967202484822,0,0,0
2012-04-12,15.998783111572266,16.26752471923828,15.946727752685547,16.214473724365234,16.214473724365234,231127086,16.214473724365234,15.908173853331412,15.693922478960815,0.2142513743705976,0,0,0
2012-04-13,16.128297805786133,16.16416358947754,15.530288696289062,15.556690216064453,15.556690216064453,327595322,15.556690216064453,15.844267737464692,15.687228222234163,0.1570395152305295,0,0,0
2012-04-16,15.516839027404785,15.537013053894043,14.985330581665039,15.095170021057129,15.095170021057129,228537416,15.095170021057129,15.708068152663317,15.658347334371868,0.049720818291449476,0,0,0
2012-04-17,15.157187461853027,15.3845853805542,15.118581771850586,15.182342529296875,15.182342529296875,121409373,15.182342529296875,15.6124816756876,15.635127587782844,-0.022645912095242693,0,0,0
2012-04-18,15.144485473632812,15.26279067993164,15.0139741897583,15.129541397094727,15.129541397094727,107180238,15.129541397094727,15.524674352307079,15.610464846773667,-0.08579049446658793,0,0,0
2012-04-19,15.085704803466797,15.348967552185059,14.919079780578613,14.926551818847656,14.926551818847656,132277959,14.926551818847656,15.415924800769002,15.577103235655324,-0.1611784348863221,0,0,0
2012-04-20,15.049839973449707,15.164409637451172,14.840126037597656,14.845853805541992,14.845853805541992,122794545,14.845853805541992,15.312275528909545,15.541432531747356,-0.2291570028378107,0,0,0
2012-04-23,14.767148971557617,14.905381202697754,14.69990062713623,14.884209632873535,14.884209632873535,88241516,14.884209632873535,15.234445365993906,15.509372878143754,-0.2749275121498478,0,0,0
2012-04-24,14.900151252746582,15.109116554260254,14.877236366271973,14.975618362426758,14.975618362426758,77453230,14.975618362426758,15.187385910799879,15.483336072499023,-0.29595016169914423,0,0,0
2012-04-25,15.04361343383789,15.226676940917969,15.015716552734375,15.186079025268555,15.186079025268555,73117037,15.186079025268555,15.18714829524873,15.468835728731683,-0.2816874334829542,0,0,0
2012-04-26,15.215718269348145,15.392306327819824,15.18558120727539,15.329292297363281,15.329292297363281,84013728,15.329292297363281,15.212992659269556,15.462028732079567,-0.24903607281001072,0,0,0
2012-04-27,15.318083763122559,15.360922813415527,15.20799732208252,15.31708812713623,15.31708812713623,65701345,15.31708812713623,15.231919107972589,15.454958458667697,-0.2230393506951085,0,0,0
2012-04-30,15.267523765563965,15.34448528289795,14.959178924560547,15.064783096313477,15.064783096313477,96652926,15.064783096313477,15.201530742216386,15.435925514162614,-0.23439477194622782,0,0,0
2012-05-01,15.038381576538086,15.232902526855469,14.948719024658203,15.054323196411133,15.054323196411133,80392204,15.054323196411133,15.174765733888158,15.417310766955225,-0.2425450330670671,0,0,0
2012-05-02,14.97387409210205,15.145978927612305,14.959178924560547,15.124809265136719,15.124809265136719,64701612,15.124809265136719,15.165682739569714,15.40304240101286,-0.23735966144314524,0,0,0
2012-05-03,15.183588027954102,15.31335163116455,15.166900634765625,15.218457221984863,15.218457221984863,75000069,15.218457221984863,15.175278100008832,15.394038245938322,-0.21876014592949033,0,0,0
2012-05-04,15.09143352508545,15.14050006866455,14.864534378051758,14.868518829345703,14.868518829345703,88626955,14.868518829345703,15.119503687160991,15.368403152446,-0.2488994652850085,0,0,0
2012-05-07,14.819453239440918,15.20724868774414,14.819453239440918,15.132031440734863,15.132031440734863,80079035,15.132031440734863,15.12178146053806,15.356872825045457,-0.23509136450739732,0,0,0
2012-05-08,15.081720352172852,15.364909172058105,14.961421012878418,15.262541770935059,15.262541770935059,107493407,15.262541770935059,15.147374244246604,15.352271310210803,-0.20489706596419843,0,0,0
2012-05-09,15.113849639892578,15.351957321166992,14.989067077636719,15.171881675720215,15.171881675720215,93501157,15.171881675720215,15.15183014087817,15.343471815845408,-0.19164167496723827,0,0,0
2012-05-10,15.266776084899902,15.347225189208984,15.19878101348877,15.284211158752441,15.284211158752441,61666277,15.284211158752441,15.17589941685531,15.340581052084776,-0.16468163522946533,0,0,0
2012-05-11,15.201769828796387,15.306378364562988,15.062790870666504,15.074248313903809,15.074248313903809,84290763,15.074248313903809,15.157417398136856,15.3275892111979,-0.17017181306104412,0,0,0
2012-05-14,14.96341323852539,15.155693054199219,14.9584321975708,15.04361343383789,15.04361343383789,73249532,15.04361343383789,15.136725768264316,15.313736734253508,-0.17701096598919186,0,0,0
2012-05-15,15.077237129211426,15.317585945129395,15.037385940551758,15.220699310302734,15.220699310302734,84399167,15.220699310302734,15.151993684998574,15.30919832332908,-0.15720463833050502,0,0,0
2012-05-16,15.39130973815918,15.693675994873047,15.340997695922852,15.664534568786621,15.664534568786621,194128926,15.664534568786621,15.2451829365964,15.326531798717252,-0.08134886212085135,0,0,0
2012-05-17,15.786578178405762,15.886702537536621,15.472753524780273,15.518083572387695,15.518083572387695,134654835,15.518083572387695,15.294801234012999,15.335875787676786,-0.04107455366378687,0,0,0
2012-05-18,15.569143295288086,15.751460075378418,14.861794471740723,14.953948974609375,14.953948974609375,239835606,14.953948974609375,15.232828095939613,15.317245211429595,-0.08441711548998221,0,0,0
2012-05-21,14.95668888092041,15.334772109985352,14.943985939025879,15.295418739318848,15.295418739318848,123477094,15.295418739318848,15.244208212917655,15.316180505472973,-0.07197229255531745,0,0,0
2012-05-22,15.278732299804688,15.287946701049805,14.8443603515625,14.963912010192871,14.963912010192871,122533571,14.963912010192871,15.193245266967695,15.29899667643492,-0.10575140946722428,0,0,0
2012-05-23,14.985081672668457,15.183090209960938,14.872255325317383,15.17960262298584,15.17960262298584,127600492,15.17960262298584,15.190764786243722,15.293172576266672,-0.10240779002294964,0,0,0
2012-05-24,15.172130584716797,15.240873336791992,14.915842056274414,15.035144805908203,15.035144805908203,75935562,15.035144805908203,15.162470244364536,15.28058585576138,-0.11811561139684379,0,0,0
2012-05-25,14.968893051147461,14.987074851989746,14.652079582214355,14.733027458190918,14.733027458190918,143813034,14.733027458190918,15.084389737787514,15.253875690026236,-0.16948595223872154,0,0,0
2012-05-29,14.839627265930176,14.922316551208496,14.653077125549316,14.803014755249023,14.803014755249023,104618672,14.803014755249023,15.033230650053243,15.23188247369564,-0.19865182364239686,0,0,0
2012-05-30,14.649091720581055,14.742241859436035,14.533774375915527,14.650835037231445,14.650835037231445,76553871,14.650835037231445,14.963704174994735,15.203538696307142,-0.23983452131240668,0,0,0
2012-05-31,14.663039207458496,14.69491958618164,14.420947074890137,14.467272758483887,14.467272758483887,119177037,14.467272758483887,14.873443917447307,15.167623284706007,-0.29417936725869964,0,0,0
2012-06-01,14.24137020111084,14.262789726257324,14.155691146850586,14.221195220947266,14.221195220947266,122774470,14.221195220947266,14.75485324535639,15.12145606208363,-0.36660281672723904,0,0,0
2012-06-04,14.202265739440918,14.45805835723877,14.197035789489746,14.410735130310059,14.410735130310059,97672734,14.410735130310059,14.692286315347966,15.086786748338577,-0.3945004329906112,0,0,0
2012-06-05,14.332528114318848,14.399277687072754,14.108866691589355,14.206998825073242,14.206998825073242,93946821,14.206998825073242,14.604052226207108,15.043870264276853,-0.4398180380697454,0,0,0
2012-06-06,14.358181953430176,14.494918823242188,14.286700248718262,14.460049629211426,14.460049629211426,84146223,14.460049629211426,14.577869935844257,15.015391208907808,-0.4375212730635507,0,0,0
2012-06-07,14.635144233703613,14.642367362976074,14.377360343933105,14.401768684387207,14.401768684387207,70603652,14.401768684387207,14.54585152648843,14.985458402833633,-0.4396068763452021,0,0,0
2012-06-08,14.342491149902344,14.470760345458984,14.310858726501465,14.457060813903809,14.457060813903809,56627461,14.457060813903809,14.529707760563953,14.959682910690715,-0.42997515012676146,0,0,0
2012-06-11,14.55070972442627,14.578356742858887,14.11434555053711,14.15942668914795,14.15942668914795,106842978,14.15942668914795,14.462383929397408,14.92064602183497,-0.4582620924375629,0,0,0
2012-06-12,14.191058158874512,14.204258918762207,13.912352561950684,14.07474422454834,14.07474422454834,129451404,14.07474422454834,14.391903983061214,14.879382519528306,-0.4874785364670924,0,0,0
2012-06-13,13.990559577941895,14.12206745147705,13.914843559265137,13.974868774414062,13.974868774414062,78460993,13.974868774414062,14.316079399670823,14.835259897815416,-0.5191804981445927,0,0,0
2012-06-14,13.980098724365234,14.073996543884277,13.861044883728027,13.92405891418457,13.92405891418457,94147570,13.92405891418457,14.244802947764232,14.790811069345619,-0.5460081215813872,0,0,0
2012-06-15,13.956189155578613,14.060298919677734,13.875242233276367,14.060049057006836,14.060049057006836,120497969,14.060049057006836,14.211211331262886,14.75516414191446,-0.5439528106515734,0,0,0
2012-06-18,14.012975692749023,14.301644325256348,13.929040908813477,14.217958450317383,14.217958450317383,100250360,14.217958450317383,14.212438080181885,14.728958986226797,-0.5165209060449119,0,0,0
2012-06-19,14.286202430725098,14.552453994750977,14.274496078491211,14.48396110534668,14.48396110534668,83359284,14.48396110534668,14.26180590293912,14.717007870086302,-0.45520196714718253,0,0,0
2012-06-20,14.441121101379395,14.445853233337402,14.284209251403809,14.383835792541504,14.383835792541504,94219840,14.383835792541504,14.283993155594098,14.700755573620702,-0.41676241802660385,0,0,0
2012-06-21,14.44186782836914,14.44186782836914,14.040621757507324,14.077484130859375,14.077484130859375,80753554,14.077484130859375,14.246446060187784,14.670352088607954,-0.4239060284201699,0,0,0
2012-06-22,14.146973609924316,14.233649253845215,14.092677116394043,14.233649253845215,14.233649253845215,89450029,14.233649253845215,14.2441193681255,14.649049511302454,-0.40493014317695497,0,0,0
2012-06-25,14.13028621673584,14.149214744567871,13.881717681884766,13.965154647827148,13.965154647827148,63501129,13.965154647827148,14.193398509889436,14.615688786254879,-0.4222902763654428,0,0,0
2012-06-26,14.016463279724121,14.112104415893555,13.934768676757812,14.064284324645996,14.064284324645996,54210435,14.064284324645996,14.169923203481538,14.588791007639811,-0.41886780415827296,0,0,0
2012-06-27,14.139501571655273,14.296163558959961,14.09765911102295,14.179351806640625,14.179351806640625,67945726,14.179351806640625,14.171637494965008,14.568818363688631,-0.39718086872362335,0,0,0
2012-06-28,14.094670295715332,14.102889060974121,13.878231048583984,14.055068016052246,14.055068016052246,77124000,14.055068016052246,14.150443044253597,14.543757371121004,-0.3933143268674062,0,0,0
2012-06-29,14.320323944091797,14.449090957641602,14.251582145690918,14.447596549987793,14.447596549987793,101157748,14.447596549987793,14.204470954387087,14.539066599358408,-0.334595644971321,0,0,0
2012-07-02,14.491183280944824,14.520572662353516,14.35867977142334,14.457559585571289,14.457559585571289,66468209,14.457559585571289,14.250487069147852,14.535090647466353,-0.28460357831850125,0,0,0
2012-07-03,14.446102142333984,14.655318260192871,14.396039962768555,14.64087200164795,14.64087200164795,47758342,14.64087200164795,14.321466147784234,14.540250713523992,-0.21878456573975846,0,0,0
2012-07-05,14.66403579711914,14.945481300354004,14.65855598449707,14.842367172241211,14.842367172241211,94187720,14.842367172241211,14.41617542495823,14.5549881017541,-0.13881267679587062,0,0,0
2012-07-06,14.755941390991211,14.782590866088867,14.516090393066406,14.594795227050781,14.594795227050781,86796118,14.594795227050781,14.44865175261142,14.556929912744183,-0.10827816013276248,0,0,0
2012-07-09,14.569141387939453,14.660051345825195,14.4769868850708,14.595541954040527,14.595541954040527,68861145,14.595541954040527,14.475359061962166,14.55881342695376,-0.08345436499159398,0,0,0
2012-07-10,14.699651718139648,14.75544261932373,14.414470672607422,14.488195419311523,14.488195419311523,77212330,14.488195419311523,14.477692945116594,14.555368646093163,-0.0776757009765685,0,0,0
2012-07-11,14.35369873046875,14.392304420471191,14.070758819580078,14.226426124572754,14.226426124572754,140496649,14.226426124572754,14.432008068654078,14.53932266943363,-0.1073146007795529,0,0,0
2012-07-12,14.125056266784668,14.244856834411621,13.999774932861328,14.208742141723633,14.208742141723633,92738308,14.208742141723633,14.391414263757634,14.523196790033143,-0.13178252627550968,0,0,0
2012-07-13,14.250335693359375,14.4246826171875,14.160672187805176,14.359177589416504,14.359177589416504,79336261,14.359177589416504,14.385553050241064,14.515195853417698,-0.12964280317663324,0,0,0
2012-07-16,14.35544204711914,14.425679206848145,14.241121292114258,14.319328308105469,14.319328308105469,58723287,14.319328308105469,14.373512188034592,14.505641339012223,-0.13212915097763123,0,0,0
2012-07-17,14.406749725341797,14.462540626525879,14.156935691833496,14.364409446716309,14.364409446716309,67455897,14.364409446716309,14.371857144158541,14.498751978412423,-0.12689483425388204,0,0,0
2012-07-18,14.370635032653809,14.537758827209473,14.349465370178223,14.464781761169434,14.464781761169434,62160121,14.464781761169434,14.388752529069613,14.497094894644473,-0.10834236557485966,0,0,0
2012-07-19,14.598779678344727,14.9061279296875,14.595293045043945,14.771134376525879,14.771134376525879,187688877,14.771134376525879,14.458276501334389,14.510462674248444,-0.05218617291405536,0,0,0
2012-07-20,15.1621675491333,15.266278266906738,14.898655891418457,15.213476181030273,15.213476181030273,259517101,15.213476181030273,14.595585534006368,14.54475601604268,0.050829517963688176,0,0,0
2012-07-23,14.955941200256348,15.401022911071777,14.900400161743164,15.33028793334961,15.33028793334961,143002005,15.33028793334961,14.729167788432411,14.583074646155213,0.1460931422771985,0,0,0
2012-07-24,15.317585945129395,15.390562057495117,15.052081108093262,15.132530212402344,15.132530212402344,80677269,15.132530212402344,14.802506410972398,14.609877356703853,0.19262905426854537,0,0,0
2012-07-25,15.151209831237793,15.277236938476562,15.07773494720459,15.142990112304688,15.142990112304688,73193322,15.142990112304688,14.86441253848736,14.635882856977064,0.2285296815102953,0,0,0
2012-07-26,15.317585945129395,15.364160537719727,15.19379997253418,15.276739120483398,15.276739120483398,67660662,15.276739120483398,14.939381007941185,14.667144138123714,0.27223686981747086,0,0,0
2012-07-27,15.414472579956055,15.815718650817871,15.379853248596191,15.814723014831543,15.814723014831543,142520206,15.814723014831543,15.098534100103068,14.723123595524095,0.37541050457897285,0,0,0
2012-07-30,15.84187126159668,16.005008697509766,15.678731918334961,15.7484712600708,15.7484712600708,87795852,15.7484712600708,15.216704492824475,14.773140554770276,0.4435639380541989,0,0,0
2012-07-31,15.647848129272461,15.853078842163086,15.646851539611816,15.765157699584961,15.765157699584961,74903709,15.765157699584961,15.316423257690017,14.821531635005138,0.49489162268487874,0,0,0
2012-08-01,15.873003959655762,15.928048133850098,15.725557327270508,15.7579345703125,15.7579345703125,74060561,15.7579345703125,15.396698041803196,14.86720982697135,0.5294882148318454,0,0,0
2012-08-02,15.579355239868164,15.891185760498047,15.527050971984863,15.660052299499512,15.660052299499512,79404516,15.660052299499512,15.444580634111617,14.9058850695337,0.5386955645779175,0,0,0
2012-08-03,15.940252304077148,16.03290557861328,15.844112396240234,15.97337818145752,15.97337818145752,76168432,15.97337818145752,15.540725642719963,14.95795790426169,0.5827677384582728,0,0,0
2012-08-06,15.930538177490234,16.17387580871582,15.920825004577637,16.010488510131836,16.010488510131836,71563235,16.010488510131836,15.626137073158485,15.009300860645599,0.6168362125128866,0,0,0
2012-08-07,15.984834671020508,16.046354293823242,15.85233211517334,15.953701972961426,15.953701972961426,79569131,15.953701972961426,15.685694327668111,15.055369207587834,0.6303251200802773,0,0,0
2012-08-08,15.916590690612793,16.086454391479492,15.902892112731934,15.995794296264648,15.995794296264648,53086237,15.995794296264648,15.74207614014021,15.101243602157435,0.6408325379827744,0,0,0
