Date,Open,High,Low,Close,Adj Close,Volume,ClosePrice,Fast10DayEMA,Slow40DayEMA,APO,Trades,Position,Pnl
2012-02-10,15.140251159667969,15.146476745605469,15.04361343383789,15.091184616088867,15.091184616088867,93356617,15.091184616088867,16.304164988970268,16.49680067264304,-0.19263568367277273,0,0,0.0
2012-02-13,15.205506324768066,15.288694381713867,15.193551063537598,15.247846603393555,15.247846603393555,72924318,15.247846603393555,16.297599335979406,16.494717916699653,-0.19711858072024668,0,0,0.0
2012-02-14,15.231409072875977,15.242865562438965,15.062541961669922,15.187074661254883,15.187074661254883,72418428,15.187074661254883,16.291047691608565,16.4926481556514,-0.2016004640428335,0,0,0.0
2012-02-15,15.266029357910156,15.266029357910156,15.007746696472168,15.082467079162598,15.082467079162598,97399715,15.082467079162598,16.28454629592743,16.490612920072415,-0.20606662414498444,0,0,0.0
2012-02-16,15.014223098754883,15.163414001464844,14.88744831085205,15.106377601623535,15.106377601623535,101615457,15.106377601623535,16.279245252279065,16.48894193467022,-0.20969668239115435,0,0,0.0
2012-02-17,15.067771911621094,15.134023666381836,15.003762245178223,15.059553146362305,15.059553146362305,98331193,15.059553146362305,16.273723185315525,16.487205691079456,-0.21348250576393113,0,0,0.0
2012-02-21,15.040374755859375,15.38931655883789,15.015716552734375,15.292678833007812,15.292678833007812,99603946,15.292678833007812,16.26914979268703,16.485711677334933,-0.21656188464790205,0,0,0.0
2012-02-22,15.241869926452637,15.361920356750488,15.111109733581543,15.141744613647461,15.141744613647461,78974912,15.141744613647461,16.2639526755133,16.48404949012166,-0.22009681460836106,0,0,0.0
2012-02-23,15.118332862854004,15.141744613647461,14.952704429626465,15.096165657043457,15.096165657043457,82508106,15.096165657043457,16.259018621680486,16.48247622401849,-0.22345760233800505,0,0,0.0
2012-02-24,15.127050399780273,15.234148979187012,15.081221580505371,15.19056224822998,15.19056224822998,77714204,15.19056224822998,16.255066387254974,16.48119410504385,-0.2261277177888772,1,10,0.0
2012-02-27,15.108120918273926,15.251832008361816,15.070013999938965,15.175867080688477,15.175867080688477,72827958,15.175867080688477,16.251360619626503,16.479991550777473,-0.22863093115097044,0,10,-0.14695167541503906
2012-02-28,15.193053245544434,15.43639087677002,15.135269165039062,15.402018547058105,15.402018547058105,114330940,15.402018547058105,16.24870500869434,16.47908727994379,-0.2303822712494501,1,20,2.11456298828125
2012-02-29,15.40725040435791,15.581596374511719,15.330039024353027,15.39853286743164,15.39853286743164,125946315,15.39853286743164,16.24636141204944,16.478288124122315,-0.23192671207287674,0,20,2.044849395751953
2012-03-01,15.498408317565918,15.584087371826172,15.396041870117188,15.5018949508667,15.5018949508667,89843498,15.5018949508667,16.24463246107331,16.477679749478973,-0.2330472884056647,0,20,4.112091064453125
2012-03-02,15.491931915283203,15.541746139526367,15.450089454650879,15.473252296447754,15.473252296447754,63167885,15.473252296447754,16.243220218767544,16.477186384687883,-0.23396616592033936,0,20,3.5392379760742188
2012-03-05,15.452829360961914,15.50413703918457,15.227423667907715,15.298906326293945,15.298906326293945,63970883,15.298906326293945,16.241738119767803,16.476690228752286,-0.2349521089844835,1,30,0.05231857299802911
2012-03-06,15.144485473632812,15.163414001464844,14.790560722351074,15.067523002624512,15.067523002624512,127451937,15.067523002624512,16.239839022893857,16.476078764863495,-0.23623974196963715,1,40,-6.889181137084961
2012-03-07,15.169390678405762,15.222691535949707,15.08993911743164,15.113350868225098,15.113350868225098,50769586,15.113350868225098,16.23801751492581,16.47548758120473,-0.2374700662789202,0,40,-5.056066513061523
2012-03-08,15.194048881530762,15.230413436889648,15.102143287658691,15.121820449829102,15.121820449829102,54021731,15.121820449829102,16.236192215924234,16.474893680484044,-0.23870146455981,0,40,-4.717283248901367
2012-03-09,15.14199447631836,15.240374565124512,14.943985939025879,14.950213432312012,14.950213432312012,107224403,14.950213432312012,16.233908169515374,16.47416714183336,-0.2402589723179851,1,50,-11.581563949584961
2012-03-12,14.943985939025879,15.118332862854004,14.925555229187012,15.07225513458252,15.07225513458252,67010233,15.07225513458252,16.231834257375954,16.47349564571552,-0.24166138833956552,1,60,-5.479478836059606
2012-03-13,15.161918640136719,15.388569831848145,15.082218170166016,15.386825561523438,15.386825561523438,90168712,15.386825561523438,16.230271136375805,16.472956336353786,-0.24268519997798066,1,70,13.394746780395526
2012-03-14,15.317585945129395,15.511360168457031,15.279230117797852,15.342244148254395,15.342244148254395,117916329,15.342244148254395,16.228598706063714,16.472385011959805,-0.24378630589609074,0,70,10.274047851562518
2012-03-15,15.357437133789062,15.529292106628418,15.31335163116455,15.470264434814453,15.470264434814453,97769094,15.470264434814453,16.227111018279533,16.471857563629587,-0.24474654535005413,0,70,19.23546791076662
2012-03-16,15.464285850524902,15.589317321777344,15.443364143371582,15.567648887634277,15.567648887634277,122477361,15.567648887634277,16.22571603172511,16.47134439788455,-0.2456283661594405,1,80,26.052379608154297
2012-03-19,15.519827842712402,15.872257232666016,15.473003387451172,15.790313720703125,15.790313720703125,87237768,15.790313720703125,16.224641504647835,16.47089347514414,-0.24625197049630643,1,90,43.86556625366204
2012-03-20,15.714099884033203,15.842120170593262,15.623189926147461,15.778109550476074,15.778109550476074,61850967,15.778109550476074,16.223399628080283,16.470376544212257,-0.24697691613197392,0,90,42.76719093322747
2012-03-21,15.806004524230957,16.124311447143555,15.753701210021973,15.939753532409668,15.939753532409668,99154267,15.939753532409668,16.222497089427993,16.46992355912069,-0.247426469692698,0,90,57.315149307250906
2012-03-22,15.902892112731934,16.1594295501709,15.716092109680176,16.0909366607666,16.0909366607666,96769361,16.0909366607666,16.222018739963318,16.469553856067304,-0.24753511610398604,1,100,70.92163085937493
2012-03-23,16.10463523864746,16.151958465576172,15.962668418884277,16.0047607421875,16.0047607421875,77898894,16.0047607421875,16.221169982055557,16.469066690511852,-0.2478967084562953,0,100,62.30403900146477
2012-03-26,16.06478500366211,16.176616668701172,15.928794860839844,16.172630310058594,16.172630310058594,73040752,16.172630310058594,16.220962788194857,16.46872720567926,-0.24776441748440448,0,100,79.09099578857415
2012-03-27,16.115346908569336,16.276491165161133,16.059804916381836,16.115097045898438,16.115097045898438,80588939,16.115097045898438,16.22048028760759,16.46829479090405,-0.2478145032964605,0,100,73.33766937255852
2012-03-28,16.239879608154297,16.40326690673828,16.216218948364258,16.332780838012695,16.332780838012695,101936657,16.332780838012695,16.221042019264864,16.468112929785796,-0.24707091052093233,0,100,95.1060485839843
2012-03-29,16.27499771118164,16.353452682495117,16.047351837158203,16.149717330932617,16.149717330932617,77260510,16.149717330932617,16.22066996467532,16.467667332365437,-0.24699736769011693,0,100,76.79969787597649
2012-03-30,16.2329044342041,16.276243209838867,15.96515941619873,15.971136093139648,15.971136093139648,92774443,15.971136093139648,16.219351303219558,16.466963354161564,-0.24761205094200633,0,100,58.941574096679616
2012-04-02,15.959429740905762,16.127052307128906,15.811734199523926,16.112606048583984,16.112606048583984,91710470,16.112606048583984,16.218781370106903,16.466455749582078,-0.2476743794751748,0,100,73.08856964111321
2012-04-03,16.074996948242188,16.138259887695312,15.906378746032715,16.00550651550293,16.00550651550293,82102591,16.00550651550293,16.217688852323647,16.465822243503414,-0.24813339117976696,0,100,62.37861633300774
2012-04-04,15.901646614074707,15.915345191955566,15.718583106994629,15.81945514678955,15.81945514678955,65348026,15.81945514678955,16.215763229966885,16.464983708543706,-0.24922047857682017,0,100,43.77347946166985
2012-04-05,15.746975898742676,15.851334571838379,15.655569076538086,15.748969078063965,15.748969078063965,93095642,15.748969078063965,16.21366273835001,16.464119285628886,-0.25045654727887623,1,110,36.724872589111314
2012-04-09,15.653326988220215,15.823938369750977,15.573875427246094,15.712106704711914,15.712106704711914,87635252,15.712106704711914,16.21172754713434,16.463340821940875,-0.25161327480653384,0,110,32.67001152038573
2012-04-10,15.778857231140137,15.803264617919922,15.55544376373291,15.6129789352417,15.6129789352417,99652126,15.6129789352417,16.2097494693552,16.462587099475513,-0.25283763012031457,0,110,21.76595687866209
2012-04-11,15.790064811706543,15.840624809265137,15.723564147949219,15.839629173278809,15.839629173278809,88289696,15.839629173278809,16.208625457881972,16.46207953012696,-0.2534540722449883,0,110,46.697483062744126
2012-04-12,15.998783111572266,16.26752471923828,15.946727752685547,16.214473724365234,16.214473724365234,231127086,16.214473724365234,16.208641639336374,16.461895723971107,-0.2532540846347331,1,120,87.9303836822509
2012-04-13,16.128297805786133,16.16416358947754,15.530288696289062,15.556690216064453,15.556690216064453,327595322,15.556690216064453,16.206900357954137,16.461247074997697,-0.2543467170435605,1,130,8.996362686157156
2012-04-16,15.516839027404785,15.537013053894043,14.985330581665039,15.095170021057129,15.095170021057129,228537416,15.095170021057129,16.20318238138603,16.46002135515578,-0.25683897376975295,1,140,-51.00126266479496
2012-04-17,15.157187461853027,15.3845853805542,15.118581771850586,15.182342529296875,15.182342529296875,121409373,15.182342529296875,16.19925886541175,16.45870386209876,-0.2594449966870087,0,140,-38.797111511230504
2012-04-18,15.144485473632812,15.26279067993164,15.0139741897583,15.129541397094727,15.129541397094727,107180238,15.129541397094727,16.194644273170276,16.457165526321283,-0.26252125315100727,0,140,-46.189270019531286
2012-04-19,15.085704803466797,15.348967552185059,14.919079780578613,14.926551818847656,14.926551818847656,132277959,14.926551818847656,16.188394068585445,16.45514149261013,-0.2667474240246861,0,140,-74.60781097412112
2012-04-20,15.049839973449707,15.164409637451172,14.840126037597656,14.845853805541992,14.845853805541992,122794545,14.845853805541992,16.181089767064755,16.45279243379725,-0.27170266673249444,0,140,-85.90553283691409
2012-04-23,14.767148971557617,14.905381202697754,14.69990062713623,14.884209632873535,14.884209632873535,88241516,14.884209632873535,16.173550293444976,16.450345864814665,-0.27679557136968924,0,140,-80.53571701049808
2012-04-24,14.900151252746582,15.109116554260254,14.877236366271973,14.975618362426758,14.975618362426758,77453230,14.975618362426758,16.166465123078897,16.44800574138822,-0.28154061830932164,0,140,-67.7384948730469
2012-04-25,15.04361343383789,15.226676940917969,15.015716552734375,15.186079025268555,15.186079025268555,73117037,15.186079025268555,16.16073753002036,16.446027779254443,-0.28529024923408386,0,140,-38.27400207519535
2012-04-26,15.215718269348145,15.392306327819824,15.18558120727539,15.329292297363281,15.329292297363281,84013728,15.329292297363281,16.156195684731703,16.444391121650376,-0.28819543691867366,0,140,-18.22414398193363
2012-04-27,15.318083763122559,15.360922813415527,15.20799732208252,15.31708812713623,15.31708812713623,65701345,15.31708812713623,16.15184264885699,16.442822117462647,-0.2909794686056557,0,140,-19.93272781372074
2012-04-30,15.267523765563965,15.34448528289795,14.959178924560547,15.064783096313477,15.064783096313477,96652926,15.064783096313477,16.146298081372443,16.440936365011627,-0.2946382836391841,0,140,-55.255432128906286
2012-05-01,15.038381576538086,15.232902526855469,14.948719024658203,15.054323196411133,15.054323196411133,80392204,15.054323196411133,16.14104004075356,16.439145035686234,-0.2981049949326753,0,140,-56.71981811523441
2012-05-02,14.97387409210205,15.145978927612305,14.959178924560547,15.124809265136719,15.124809265136719,64701612,15.124809265136719,16.136445508183627,16.437550757339334,-0.30110524915570736,0,140,-46.85176849365238
2012-05-03,15.183588027954102,15.31335163116455,15.166900634765625,15.218457221984863,15.218457221984863,75000069,15.218457221984863,16.132481281468973,16.436138326468726,-0.30365704499975266,0,140,-33.741054534912145
2012-05-04,15.09143352508545,15.14050006866455,14.864534378051758,14.868518829345703,14.868518829345703,88626955,14.868518829345703,16.12707972800191,16.43434097094254,-0.30726124294062984,0,140,-82.73242950439456
2012-05-07,14.819453239440918,15.20724868774414,14.819453239440918,15.132031440734863,15.132031440734863,80079035,15.132031440734863,16.123009529127206,16.43291176596351,-0.30990223683630447,0,140,-45.840663909912145
2012-05-08,15.081720352172852,15.364909172058105,14.961421012878418,15.262541770935059,15.262541770935059,107493407,15.262541770935059,16.119610267919118,16.43167130830747,-0.3120610403883539,0,140,-27.5692176818848
2012-05-09,15.113849639892578,15.351957321166992,14.989067077636719,15.171881675720215,15.171881675720215,93501157,15.171881675720215,16.116253535722915,16.4304741831172,-0.31422064739428635,0,140,-40.261631011962926
2012-05-10,15.266776084899902,15.347225189208984,15.19878101348877,15.284211158752441,15.284211158752441,61666277,15.284211158752441,16.114507333773226,16.429828763539927,-0.3153214297667013,1,150,-24.53550338745112
2012-05-11,15.201769828796387,15.306378364562988,15.062790870666504,15.074248313903809,15.074248313903809,84290763,15.074248313903809,16.112703175901157,16.429197999141877,-0.31649482324072054,1,160,-56.029930114746094
2012-05-14,14.96341323852539,15.155693054199219,14.9584321975708,15.04361343383789,15.04361343383789,73249532,15.04361343383789,16.11084070042888,16.42855038210553,-0.31770968167665004,0,160,-60.93151092529297
2012-05-15,15.077237129211426,15.317585945129395,15.037385940551758,15.220699310302734,15.220699310302734,84399167,15.220699310302734,16.10927610395708,16.427980787892196,-0.31870468393511686,1,170,-32.59777069091804
2012-05-16,15.39130973815918,15.693675994873047,15.340997695922852,15.664534568786621,15.664534568786621,194128926,15.664534568786621,16.108254724209957,16.427510388417335,-0.31925566420737894,1,180,42.8542232513427
2012-05-17,15.786578178405762,15.886702537536621,15.472753524780273,15.518083572387695,15.518083572387695,134654835,15.518083572387695,16.106817976127896,16.426916398280564,-0.32009842215266815,1,190,16.49304389953601
2012-05-18,15.569143295288086,15.751460075378418,14.861794471740723,14.953948974609375,14.953948974609375,239835606,14.953948974609375,16.10411279030626,16.425989100733336,-0.32187631042707565,1,200,-90.69252967834487
2012-05-21,14.95668888092041,15.334772109985352,14.943985939025879,15.295418739318848,15.295418739318848,123477094,15.295418739318848,16.102309053271618,16.425312557743293,-0.32300350447167503,1,210,-22.398576736450195
2012-05-22,15.278732299804688,15.287946701049805,14.8443603515625,14.963912010192871,14.963912010192871,122533571,14.963912010192871,16.099760387723087,16.424434754495067,-0.3246743667719798,1,220,-92.0149898529052
2012-05-23,14.985081672668457,15.183090209960938,14.872255325317383,15.17960262298584,15.17960262298584,127600492,15.17960262298584,16.097700234087675,16.423687003616603,-0.325986769528928,1,230,-44.563055038452276
2012-05-24,15.172130584716797,15.240873336791992,14.915842056274414,15.035144805908203,15.035144805908203,75935562,15.035144805908203,16.095323801089066,16.422853817756664,-0.3275300166675983,1,240,-77.7883529663086
2012-05-25,14.968893051147461,14.987074851989746,14.652079582214355,14.733027458190918,14.733027458190918,143813034,14.733027458190918,16.09194787090464,16.421730318537993,-0.3297824476333524,1,250,-150.29651641845686
2012-05-29,14.839627265930176,14.922316551208496,14.653077125549316,14.803014755249023,14.803014755249023,104618672,14.803014755249023,16.088557014355334,16.420587812757233,-0.33203079840189886,0,250,-132.7996921539305
2012-05-30,14.649091720581055,14.742241859436035,14.533774375915527,14.650835037231445,14.650835037231445,76553871,14.650835037231445,16.084363833296344,16.419203002937483,-0.334839169641139,0,250,-170.84462165832502
2012-05-31,14.663039207458496,14.69491958618164,14.420947074890137,14.467272758483887,14.467272758483887,119177037,14.467272758483887,16.078908743116784,16.417436393378292,-0.3385276502615078,1,260,-216.7351913452148
2012-06-01,14.24137020111084,14.262789726257324,14.155691146850586,14.221195220947266,14.221195220947266,122774470,14.221195220947266,16.071420382641,16.415061211574958,-0.34364082893395675,1,270,-280.71535110473644
2012-06-04,14.202265739440918,14.45805835723877,14.197035789489746,14.410735130310059,14.410735130310059,97672734,14.410735130310059,16.06422397458321,16.4127309447174,-0.3485069701341885,0,270,-229.5395755767823
2012-06-05,14.332528114318848,14.399277687072754,14.108866691589355,14.206998825073242,14.206998825073242,93946821,14.206998825073242,16.05531431921304,16.409891993398777,-0.3545776741857374,0,270,-284.54837799072277
2012-06-06,14.358181953430176,14.494918823242188,14.286700248718262,14.460049629211426,14.460049629211426,84146223,14.460049629211426,16.04751247625666,16.407333567857222,-0.35982109160056197,0,270,-216.22466087341317
2012-06-07,14.635144233703613,14.642367362976074,14.377360343933105,14.401768684387207,14.401768684387207,70603652,14.401768684387207,16.039253579123972,16.404633309141662,-0.36537973001768975,0,270,-231.96051597595223
2012-06-08,14.342491149902344,14.470760345458984,14.310858726501465,14.457060813903809,14.457060813903809,56627461,14.457060813903809,16.031336431165638,16.402018669581153,-0.3706822384155153,0,270,-217.0316410064698
2012-06-11,14.55070972442627,14.578356742858887,14.11434555053711,14.15942668914795,14.15942668914795,106842978,14.15942668914795,16.021483514207684,16.398851735591478,-0.37736822138379367,0,270,-297.39285469055187
2012-06-12,14.191058158874512,14.204258918762207,13.912352561950684,14.07474422454834,14.07474422454834,129451404,14.07474422454834,16.010700786684897,16.395398025500747,-0.38469723881584983,0,270,-320.2571201324464
2012-06-13,13.990559577941895,14.12206745147705,13.914843559265137,13.974868774414062,13.974868774414062,78460993,13.974868774414062,15.999044338811794,16.391679733858012,-0.39263539504621825,0,270,-347.2234916687013
2012-06-14,13.980098724365234,14.073996543884277,13.861044883728027,13.92405891418457,13.92405891418457,94147570,13.92405891418457,15.987911116644174,16.388127569277835,-0.4002164526336607,1,280,-360.9421539306642
2012-06-15,13.956189155578613,14.060298919677734,13.875242233276367,14.060049057006836,14.060049057006836,120497969,14.060049057006836,15.978498013073215,16.385077825657213,-0.4065798125839972,0,280,-322.8649139404298
2012-06-18,14.012975692749023,14.301644325256348,13.929040908813477,14.217958450317383,14.217958450317383,100250360,14.217958450317383,15.970064647386325,16.382292687091045,-0.4122280397047202,1,290,-278.6502838134766
2012-06-19,14.286202430725098,14.552453994750977,14.274496078491211,14.48396110534668,14.48396110534668,83359284,14.48396110534668,15.963781082528666,16.380139221512728,-0.41635813898406226,1,300,-201.5095138549807
2012-06-20,14.441121101379395,14.445853233337402,14.284209251403809,14.383835792541504,14.383835792541504,94219840,14.383835792541504,15.957501424916236,16.378010448784394,-0.42050902386815814,0,300,-231.54710769653343
2012-06-21,14.44186782836914,14.44186782836914,14.040621757507324,14.077484130859375,14.077484130859375,80753554,14.077484130859375,15.951016588477719,16.37588146076851,-0.42486487229079195,1,310,-323.452606201172
2012-06-22,14.146973609924316,14.233649253845215,14.092677116394043,14.233649253845215,14.233649253845215,89450029,14.233649253845215,15.94602946407949,16.374212437559102,-0.4281829734796112,0,310,-275.04141807556164
2012-06-25,14.13028621673584,14.149214744567871,13.881717681884766,13.965154647827148,13.965154647827148,63501129,13.965154647827148,15.940465641885078,16.372397037862232,-0.4319313959771538,0,310,-358.2747459411622
2012-06-26,14.016463279724121,14.112104415893555,13.934768676757812,14.064284324645996,14.064284324645996,54210435,14.064284324645996,15.93585481743845,16.370875195665874,-0.43502037822742423,0,310,-327.54454612731945
2012-06-27,14.139501571655273,14.296163558959961,14.09765911102295,14.179351806640625,14.179351806640625,67945726,14.179351806640625,15.932015312876434,16.369589964560546,-0.4375746516841126,0,310,-291.8736267089845
2012-06-28,14.094670295715332,14.102889060974121,13.878231048583984,14.055068016052246,14.055068016052246,77124000,14.055068016052246,15.928045420232293,16.36827656515215,-0.44023114491985815,0,310,-330.40160179138195
2012-06-29,14.320323944091797,14.449090957641602,14.251582145690918,14.447596549987793,14.447596549987793,101157748,14.447596549987793,15.924768361088598,16.367135909090933,-0.4423675480023359,1,320,-208.7177562713623
2012-07-02,14.491183280944824,14.520572662353516,14.35867977142334,14.457559585571289,14.457559585571289,66468209,14.457559585571289,15.92147059041355,16.365984381400878,-0.4445137909873278,0,320,-205.52958488464355
2012-07-03,14.446102142333984,14.655318260192871,14.396039962768555,14.64087200164795,14.64087200164795,47758342,14.64087200164795,15.918251350020785,16.36482088080616,-0.446569530785375,1,330,-146.86961174011242
2012-07-05,14.66403579711914,14.945481300354004,14.65855598449707,14.842367172241211,14.842367172241211,94187720,14.842367172241211,15.915096530087494,16.36362314238713,-0.4485266122996361,1,340,-80.37620544433594
2012-07-06,14.755941390991211,14.782590866088867,14.516090393066406,14.594795227050781,14.594795227050781,86796118,14.594795227050781,15.911075672397642,16.36217790208941,-0.4511022296917684,1,350,-164.55066680908175
2012-07-09,14.569141387939453,14.660051345825195,14.4769868850708,14.595541954040527,14.595541954040527,68861145,14.595541954040527,15.906957459937066,16.36069414551541,-0.45373668557834357,0,350,-164.28931236267061
2012-07-10,14.699651718139648,14.75544261932373,14.414470672607422,14.488195419311523,14.488195419311523,77212330,14.488195419311523,15.902468235155734,16.359104529788876,-0.45663629463314237,0,350,-201.86059951782198
2012-07-11,14.35369873046875,14.392304420471191,14.070758819580078,14.226426124572754,14.226426124572754,140496649,14.226426124572754,15.897248980143377,16.357322734563777,-0.46007375442039944,1,360,-293.47985267639166
2012-07-12,14.125056266784668,14.244856834411621,13.999774932861328,14.208742141723633,14.208742141723633,92738308,14.208742141723633,15.892190028583506,16.355595631819654,-0.4634056032361471,0,360,-299.84608650207525
2012-07-13,14.250335693359375,14.4246826171875,14.160672187805176,14.359177589416504,14.359177589416504,79336261,14.359177589416504,15.887895504165265,16.354095153543348,-0.46619964937808334,0,360,-245.68932533264166
2012-07-16,14.35544204711914,14.425679206848145,14.241121292114258,14.319328308105469,14.319328308105469,58723287,14.319328308105469,15.883659834967808,16.352621001130885,-0.46896116616307637,0,360,-260.0350666046143
2012-07-17,14.406749725341797,14.462540626525879,14.156935691833496,14.364409446716309,14.364409446716309,67455897,14.364409446716309,15.879590487519717,16.351192216275976,-0.4716017287562586,0,360,-243.80585670471197
2012-07-18,14.370635032653809,14.537758827209473,14.349465370178223,14.464781761169434,14.464781761169434,62160121,14.464781761169434,15.87581023800157,16.34983993274141,-0.4740296947398406,1,370,-207.671823501587
2012-07-19,14.598779678344727,14.9061279296875,14.595293045043945,14.771134376525879,14.771134376525879,187688877,14.771134376525879,15.872610979379923,16.348613272043764,-0.476002292663841,1,380,-94.3213558197024
2012-07-20,15.1621675491333,15.266278266906738,14.898655891418457,15.213476181030273,15.213476181030273,259517101,15.213476181030273,15.8702761072189,16.347534459444784,-0.47725835222588486,1,390,73.7685298919675
2012-07-23,14.955941200256348,15.401022911071777,14.900400161743164,15.33028793334961,15.33028793334961,143002005,15.33028793334961,15.86799377472379,16.3463809272796,-0.4783871525558112,0,390,119.32511329650852
2012-07-24,15.317585945129395,15.390562057495117,15.052081108093262,15.132530212402344,15.132530212402344,80677269,15.132530212402344,15.864825774377907,16.34497811949834,-0.48015234512043214,0,390,42.199602127074925
2012-07-25,15.151209831237793,15.277236938476562,15.07773494720459,15.142990112304688,15.142990112304688,73193322,15.142990112304688,15.86166527611592,16.343566147173863,-0.48190087105794355,0,390,46.27896308898899
2012-07-26,15.317585945129395,15.364160537719727,15.19379997253418,15.276739120483398,15.276739120483398,67660662,15.276739120483398,15.85898953281714,16.342256825845112,-0.48326729302797133,0,390,98.44107627868625
